Name,Team,player,HR,R,RBI,SB,OBP,W,SV,HLD,SO,WHIP,ERA,ADP,MinDP,MaxDP,C,1B,2B,3B,SS,INF,OF,UT,P
Ryan Helsley,STL,Ryan Helsley (STL),0,0,0,0,0,4,26,4,81,1.17,3.13,99.07,74,126,0,0,0,0,0,0,0,0,1
Ricky Tiedemann,TOR,Ricky Tiedemann (TOR),0,0,0,0,0,2,0,0,56,1.29,4,347.61,257,360,0,0,0,0,0,0,0,0,1
Nick Nastrini,CHW,Nick Nastrini (CHW),0,0,0,0,0,5,0,0,101,1.43,4.97,360.59,326,356,0,0,0,0,0,0,0,0,1
Sawyer Gipson-Long,DET,Sawyer Gipson-Long (DET),0,0,0,0,0,4,0,1,68,1.25,4.25,360.39,313,358,0,0,0,0,0,0,0,0,1
Gavin Stone,LAD,Gavin Stone (LAD),0,0,0,0,0,5,0,1,83,1.31,4.35,282.79,200,359,0,0,0,0,0,0,0,0,1
Clay Holmes,NYY,Clay Holmes (NYY),0,0,0,0,0,4,29,4,67,1.23,3.31,98.44,75,123,0,0,0,0,0,0,0,0,1
Camilo Doval,SFG,Camilo Doval (SFG),0,0,0,0,0,5,33,1,78,1.22,3.25,61.23,42,81,0,0,0,0,0,0,0,0,1
Javier Assad,CHC,Javier Assad (CHC),0,0,0,0,0,5,0,2,78,1.38,4.28,360.59,296,353,0,0,0,0,0,0,0,0,1
Chris Martin,BOS,Chris Martin (BOS),0,0,0,0,0,4,4,16,59,1.17,3.43,358.89,271,357,0,0,0,0,0,0,0,0,1
Joe Kelly,LAD,Joe Kelly (LAD),0,0,0,0,0,3,2,15,71,1.28,3.75,360.65,322,353,0,0,0,0,0,0,0,0,1
Bryce Elder,ATL,Bryce Elder (ATL),0,0,0,0,0,5,0,0,68,1.36,4.39,359.45,296,356,0,0,0,0,0,0,0,0,1
Emmet Sheehan,LAD,Emmet Sheehan (LAD),0,0,0,0,0,4,0,0,75,1.25,4.31,338.17,224,360,0,0,0,0,0,0,0,0,1
Jacob deGrom,TEX,Jacob deGrom (TEX),0,0,0,0,0,2,0,0,34,0.94,3,356.6,100,360,0,0,0,0,0,0,0,0,1
Aroldis Chapman,PIT,Aroldis Chapman (PIT),0,0,0,0,0,4,7,14,86,1.31,3.33,335.82,256,358,0,0,0,0,0,0,0,0,1
Alek Manoah,TOR,Alek Manoah (TOR),0,0,0,0,0,5,0,0,80,1.34,4.52,357.87,272,357,0,0,0,0,0,0,0,0,1
Bryan Abreu,HOU,Bryan Abreu (HOU),0,0,0,0,0,3,3,17,85,1.2,3.04,357.59,300,358,0,0,0,0,0,0,0,0,1
Sixto Sánchez,MIA,Sixto Sanchez (MIA),0,0,0,0,0,3,0,4,51,1.2,3.71,360.96,354,354,0,0,0,0,0,0,0,0,1
Andrew Nardi,MIA,Andrew Nardi (MIA),0,0,0,0,0,5,6,15,80,1.26,3.67,358.26,235,359,0,0,0,0,0,0,0,0,1
Michael Lorenzen,TEX,Michael Lorenzen (TEX),0,0,0,0,0,6,0,1,79,1.33,4.53,360.3,324,357,0,0,0,0,0,0,0,0,1
Jason Adam,TBR,Jason Adam (TBR),0,0,0,0,0,3,10,14,68,1.1,3.3,328.23,216,360,0,0,0,0,0,0,0,0,1
Yuki Matsui,SDP,Yuki Matsui (SDP),0,0,0,0,0,3,8,15,78,1.22,3.42,307.81,153,359,0,0,0,0,0,0,0,0,1
Matt Strahm,PHI,Matt Strahm (PHI),0,0,0,0,0,5,1,10,79,1.12,3.63,358.9,246,360,0,0,0,0,0,0,0,0,1
J.P. France,HOU,J.P. France (HOU),0,0,0,0,0,8,0,0,103,1.37,4.42,355.38,268,359,0,0,0,0,0,0,0,0,1
Ian Hamilton,NYY,Ian Hamilton (NYY),0,0,0,0,0,4,2,11,70,1.26,3.56,360.98,357,357,0,0,0,0,0,0,0,0,1
Matt Brash,SEA,Matt Brash (SEA),0,0,0,0,0,4,7,12,70,1.25,3.29,358.31,287,360,0,0,0,0,0,0,0,0,1
Joe Boyle,OAK,Joe Boyle (OAK),0,0,0,0,0,5,0,1,105,1.49,4.44,350.47,291,359,0,0,0,0,0,0,0,0,1
Raisel Iglesias,ATL,Raisel Iglesias (ATL),0,0,0,0,0,4,32,2,73,1.14,3.35,67.15,49,84,0,0,0,0,0,0,0,0,1
José Urquidy,HOU,Jose Urquidy (HOU),0,0,0,0,0,5,0,0,62,1.27,4.69,360.16,319,352,0,0,0,0,0,0,0,0,1
Josh Hader,HOU,Josh Hader (HOU),0,0,0,0,0,3,35,2,87,1.16,3.1,48.04,18,68,0,0,0,0,0,0,0,0,1
Mason Miller,OAK,Mason Miller (OAK),0,0,0,0,0,3,17,8,79,1.16,3.34,194.52,124,304,0,0,0,0,0,0,0,0,1
Jhoan Duran,MIN,Jhoan Duran (MIN),0,0,0,0,0,2,23,2,59,1.16,2.83,98.89,37,210,0,0,0,0,0,0,0,0,1
Evan Phillips,LAD,Evan Phillips (LAD),0,0,0,0,0,4,30,3,71,1.1,3.18,79.22,51,114,0,0,0,0,0,0,0,0,1
Randy Vásquez,SDP,Randy Vasquez (SDP),0,0,0,0,0,4,0,1,63,1.34,4.1,360.87,338,338,0,0,0,0,0,0,0,0,1
Giovanny Gallegos,STL,Giovanny Gallegos (STL),0,0,0,0,0,3,7,16,67,1.17,3.92,360.79,347,355,0,0,0,0,0,0,0,0,1
Robert Stephenson,LAA,Robert Stephenson (LAA),0,0,0,0,0,3,10,12,67,1.12,3.82,336.12,235,360,0,0,0,0,0,0,0,0,1
Julian Merryweather,CHC,Julian Merryweather (CHC),0,0,0,0,0,3,3,16,79,1.27,3.85,360.88,350,360,0,0,0,0,0,0,0,0,1
John Schreiber,KCR,John Schreiber (KCR),0,0,0,0,0,3,3,13,63,1.27,3.72,360.96,354,354,0,0,0,0,0,0,0,0,1
Brock Stewart,MIN,Brock Stewart (MIN),0,0,0,0,0,3,2,14,72,1.25,3.53,350.45,267,360,0,0,0,0,0,0,0,0,1
Jordan Romano,TOR,Jordan Romano (TOR),0,0,0,0,0,4,27,2,63,1.19,3.38,104.91,59,215,0,0,0,0,0,0,0,0,1
Zack Thompson,STL,Zack Thompson (STL),0,0,0,0,0,4,0,1,63,1.37,4.25,360.93,349,349,0,0,0,0,0,0,0,0,1
Joel Payamps,MIL,Joel Payamps (MIL),0,0,0,0,0,4,11,14,66,1.23,3.72,290.26,181,360,0,0,0,0,0,0,0,0,1
Erik Swanson,TOR,Erik Swanson (TOR),0,0,0,0,0,3,5,13,60,1.16,3.56,360.26,305,358,0,0,0,0,0,0,0,0,1
David Robertson,TEX,David Robertson (TEX),0,0,0,0,0,3,8,13,68,1.29,3.86,328.39,214,359,0,0,0,0,0,0,0,0,1
Cody Bradford,TEX,Cody Bradford (TEX),0,0,0,0,0,4,0,1,54,1.26,4.69,360.8,340,357,0,0,0,0,0,0,0,0,1
Griffin Jax,MIN,Griffin Jax (MIN),0,0,0,0,0,4,8,14,63,1.2,3.91,299.53,143,347,0,0,0,0,0,0,0,0,1
Chad Green,TOR,Chad Green (TOR),0,0,0,0,0,4,2,12,63,1.18,3.89,360.27,322,358,0,0,0,0,0,0,0,0,1
Ryne Nelson,ARI,Ryne Nelson (ARI),0,0,0,0,0,5,0,1,71,1.33,4.67,353.9,277,360,0,0,0,0,0,0,0,0,1
Yimi García,TOR,Yimi Garcia (TOR),0,0,0,0,0,3,6,16,64,1.16,3.82,340.9,207,360,0,0,0,0,0,0,0,0,1
Cole Irvin,BAL,Cole Irvin (BAL),0,0,0,0,0,4,0,1,67,1.28,4.39,358.03,281,360,0,0,0,0,0,0,0,0,1
Adbert Alzolay,CHC,Adbert Alzolay (CHC),0,0,0,0,0,3,27,3,70,1.16,3.56,129.44,98,180,0,0,0,0,0,0,0,0,1
Kevin Ginkel,ARI,Kevin Ginkel (ARI),0,0,0,0,0,4,9,12,69,1.23,3.58,321.07,149,355,0,0,0,0,0,0,0,0,1
Tyler Alexander,TBR,Tyler Alexander (TBR),0,0,0,0,0,4,0,4,59,1.26,4.54,360.96,354,354,0,0,0,0,0,0,0,0,1
Jason Foley,DET,Jason Foley (DET),0,0,0,0,0,2,7,13,50,1.31,3.73,360.89,351,352,0,0,0,0,0,0,0,0,1
Yariel Rodriguez,TOR,Yariel Rodriguez (TOR),0,0,0,0,0,4,0,1,59,1.35,4.15,360.79,324,324,0,0,0,0,0,0,0,0,1
AJ Smith-Shawver,ATL,AJ Smith-Shawver (ATL),0,0,0,0,0,3,0,1,59,1.39,4.63,358,304,360,0,0,0,0,0,0,0,0,1
Colin Poche,TBR,Colin Poche (TBR),0,0,0,0,0,5,3,17,61,1.23,3.79,360.72,327,356,0,0,0,0,0,0,0,0,1
Scott Barlow,CLE,Scott Barlow (CLE),0,0,0,0,0,3,3,13,75,1.26,3.73,360.42,264,356,0,0,0,0,0,0,0,0,1
Kenley Jansen,BOS,Kenley Jansen (BOS),0,0,0,0,0,3,28,1,66,1.25,3.99,145.24,84,204,0,0,0,0,0,0,0,0,1
Brusdar Graterol,LAD,Brusdar Graterol (LAD),0,0,0,0,0,3,5,14,46,1.17,3.25,360.27,292,360,0,0,0,0,0,0,0,0,1
Jeff Hoffman,PHI,Jeff Hoffman (PHI),0,0,0,0,0,4,4,11,74,1.27,3.92,353.69,274,360,0,0,0,0,0,0,0,0,1
Ryan Brasier,LAD,Ryan Brasier (LAD),0,0,0,0,0,3,1,12,57,1.25,4.12,360.81,328,328,0,0,0,0,0,0,0,0,1
Abner Uribe,MIL,Abner Uribe (MIL),0,0,0,0,0,2,8,13,76,1.36,3.49,322.89,196,360,0,0,0,0,0,0,0,0,1
Alexis Díaz,CIN,Alexis Diaz (CIN),0,0,0,0,0,5,30,2,80,1.29,3.86,80.78,61,120,0,0,0,0,0,0,0,0,1
James McArthur,KCR,James McArthur (KCR),0,0,0,0,0,3,10,11,60,1.3,4.16,328.63,235,360,0,0,0,0,0,0,0,0,1
Jonathan Loáisiga,NYY,Jonathan Loaisiga (NYY),0,0,0,0,0,3,4,11,43,1.24,3.74,360.99,359,359,0,0,0,0,0,0,0,0,1
Scott McGough,ARI,Scott McGough (ARI),0,0,0,0,0,3,3,13,64,1.31,4.21,360.89,352,358,0,0,0,0,0,0,0,0,1
Craig Kimbrel,BAL,Craig Kimbrel (BAL),0,0,0,0,0,4,25,3,80,1.22,3.74,111.27,82,157,0,0,0,0,0,0,0,0,1
Orion Kerkering,PHI,Orion Kerkering (PHI),0,0,0,0,0,3,3,9,60,1.24,3.74,354.73,265,360,0,0,0,0,0,0,0,0,1
Tyler Kinley,COL,Tyler Kinley (COL),0,0,0,0,0,2,9,12,60,1.4,4.83,352.4,272,359,0,0,0,0,0,0,0,0,1
Yennier Cano,BAL,Yennier Cano (BAL),0,0,0,0,0,3,10,14,62,1.28,3.69,333.13,217,359,0,0,0,0,0,0,0,0,1
Woo-Suk Go,SDP,Woo-Suk Go (SDP),0,0,0,0,0,3,2,8,52,1.35,3.86,360.93,349,349,0,0,0,0,0,0,0,0,1
John Brebbia,CHW,John Brebbia (CHW),0,0,0,0,0,3,10,13,58,1.28,4.22,357.55,267,360,0,0,0,0,0,0,0,0,1
Bowden Francis,TOR,Bowden Francis (TOR),0,0,0,0,0,4,0,1,70,1.24,4.31,355.88,255,357,0,0,0,0,0,0,0,0,1
Tommy Henry,ARI,Tommy Henry (ARI),0,0,0,0,0,3,0,1,47,1.42,4.67,360.9,343,343,0,0,0,0,0,0,0,0,1
Héctor Neris,CHC,Hector Neris (CHC),0,0,0,0,0,4,6,17,74,1.26,3.81,348.31,231,360,0,0,0,0,0,0,0,0,1
Tom Cosgrove,SDP,Tom Cosgrove (SDP),0,0,0,0,0,2,1,9,56,1.25,3.79,360.97,355,355,0,0,0,0,0,0,0,0,1
José Leclerc,TEX,Jose Leclerc (TEX),0,0,0,0,0,2,21,5,69,1.32,3.94,181.24,114,257,0,0,0,0,0,0,0,0,1
Ryan Weathers,MIA,Ryan Weathers (MIA),0,0,0,0,0,3,0,4,63,1.45,4.9,349.45,258,358,0,0,0,0,0,0,0,0,1
Kyle Finnegan,WSN,Kyle Finnegan (WSN),0,0,0,0,0,4,20,9,67,1.32,4.05,237.33,146,336,0,0,0,0,0,0,0,0,1
Robert Suarez,SDP,Robert Suarez (SDP),0,0,0,0,0,4,23,5,67,1.22,3.75,176.51,89,275,0,0,0,0,0,0,0,0,1
Hurston Waldrep,ATL,Hurston Waldrep (ATL),0,0,0,0,0,1,0,1,32,1.41,4.29,360.97,356,356,0,0,0,0,0,0,0,0,1
Lucas Erceg,OAK,Lucas Erceg (OAK),0,0,0,0,0,3,4,12,76,1.45,4.16,360.25,230,360,0,0,0,0,0,0,0,0,1
Daniel Hudson,LAD,Daniel Hudson (LAD),0,0,0,0,0,3,2,7,51,1.21,3.57,334.76,242,357,0,0,0,0,0,0,0,0,1
Will Smith,KCR,Will Smith (KCR),0,0,0,0,0,2,15,10,60,1.31,4.44,255.7,159,329,0,0,0,0,0,0,0,0,1
Shelby Miller,DET,Shelby Miller (DET),0,0,0,0,0,3,3,7,54,1.32,4.05,360.49,328,358,0,0,0,0,0,0,0,0,1
Cade Horton,CHC,Cade Horton (CHC),0,0,0,0,0,1,0,0,19,1.32,4.62,360.77,338,355,0,0,0,0,0,0,0,0,1
Justin Lawrence,COL,Justin Lawrence (COL),0,0,0,0,0,3,15,8,65,1.49,4.54,344.17,221,360,0,0,0,0,0,0,0,0,1
Paul Sewald,ARI,Paul Sewald (ARI),0,0,0,0,0,2,19,2,49,1.18,3.69,122.14,61,344,0,0,0,0,0,0,0,0,1
Carlos Estévez,LAA,Carlos Estevez (LAA),0,0,0,0,0,3,20,5,68,1.35,4.28,195.8,118,257,0,0,0,0,0,0,0,0,1
Devin Williams,MIL,Devin Williams (MIL),0,0,0,0,0,2,12,3,40,1.21,3.02,251.46,37,360,0,0,0,0,0,0,0,0,1
Alex Lange,DET,Alex Lange (DET),0,0,0,0,0,4,21,6,74,1.39,3.96,186.09,92,248,0,0,0,0,0,0,0,0,1
Dany Jiménez,OAK,Dany Jimenez (OAK),0,0,0,0,0,2,7,12,56,1.35,4.14,360.51,290,346,0,0,0,0,0,0,0,0,1
Adam Ottavino,NYM,Adam Ottavino (NYM),0,0,0,0,0,3,3,15,64,1.31,3.94,360.94,351,351,0,0,0,0,0,0,0,0,1
Prelander Berroa,CHW,Prelander Berroa (CHW),0,0,0,0,0,1,2,5,37,1.42,4.2,360.96,354,354,0,0,0,0,0,0,0,0,1
Emerson Hancock,SEA,Emerson Hancock (SEA),0,0,0,0,0,4,0,1,56,1.35,4.68,360.55,302,341,0,0,0,0,0,0,0,0,1
Ronel Blanco,HOU,Ronel Blanco (HOU),0,0,0,0,0,5,0,2,80,1.39,4.59,360.35,307,357,0,0,0,0,0,0,0,0,1
Seranthony Domínguez,PHI,Seranthony Dominguez (PHI),0,0,0,0,0,5,6,15,61,1.32,3.98,360.9,352,353,0,0,0,0,0,0,0,0,1
Michael Kopech,CHW,Michael Kopech (CHW),0,0,0,0,0,3,10,8,71,1.33,4.39,313.26,177,360,0,0,0,0,0,0,0,0,1
Tyler Matzek,ATL,Tyler Matzek (ATL),0,0,0,0,0,3,0,10,50,1.43,4.19,360.93,349,349,0,0,0,0,0,0,0,0,1
Jordan Leasure,CHW,Jordan Leasure (CHW),0,0,0,0,0,2,7,10,59,1.37,4.47,359.52,315,359,0,0,0,0,0,0,0,0,1
Colin Rea,MIL,Colin Rea (MIL),0,0,0,0,0,7,0,0,113,1.28,4.64,360.55,307,352,0,0,0,0,0,0,0,0,1
Logan Allen,ARI,Logan Allen (ARI),0,0,0,0,0,1,0,1,13,1.5,4.81,360.76,318,318,0,0,0,0,0,0,0,0,1
Lucas Giolito,BOS,Lucas Giolito (BOS),0,0,0,0,0,0,0,0,0,0,0,349.16,180,293,0,0,0,0,0,0,0,0,1
Trevor Bauer,FA,Trevor Bauer (FA),0,0,0,0,0,0,0,0,0,0,0,360.34,335,360,0,0,0,0,0,0,0,0,1
Jackson Jobe,DET,Jackson Jobe (DET),0,0,0,0,0,0,0,0,0,0,0,360.59,302,360,0,0,0,0,0,0,0,0,1
